,¹ßÀü·®,year,month,day
736,1775.5154093137255,2020,1,7
737,5395.060377450981,2020,1,8
738,20682.111024509806,2020,1,9
739,29758.71435784314,2020,1,10
740,25708.833198529413,2020,1,11
741,19146.11843872549,2020,1,12
742,22375.837644607844,2020,1,13
743,19886.709161764706,2020,1,14
744,27659.66726470588,2020,1,15
745,27293.722536764704,2020,1,16
746,25890.703806372552,2020,1,17
747,29347.543838235295,2020,1,18
748,13120.828022058822,2020,1,19
749,27101.832897058826,2020,1,20
750,35840.00898039216,2020,1,21
751,4394.378899509804,2020,1,22
752,20281.238024509803,2020,1,23
753,27787.15867647059,2020,1,24
754,11334.445862745097,2020,1,25
755,18447.46162254902,2020,1,26
756,3450.711208333333,2020,1,27
757,15950.188345588234,2020,1,28
758,16194.30794117647,2020,1,29
759,22332.346492647062,2020,1,30
760,20182.56425,2020,1,31
761,24190.072085784315,2020,2,1
762,28878.942370098037,2020,2,2
763,31141.396507352943,2020,2,3
764,38651.74162254902,2020,2,4
765,39426.32870098039,2020,2,5
766,33323.12058333334,2020,2,6
767,30075.154232843135,2020,2,7
768,31336.695965686275,2020,2,8
769,37452.703965686276,2020,2,9
770,34356.66790441176,2020,2,10
771,29860.737308823533,2020,2,11
772,3728.3794338235293,2020,2,12
773,19240.74412009804,2020,2,13
774,36641.949862745096,2020,2,14
775,20802.38643382353,2020,2,15
776,13379.179703431373,2020,2,16
777,16364.629647058822,2020,2,17
778,39766.65948529412,2020,2,18
779,38452.047769607845,2020,2,19
780,41084.679816176475,2020,2,20
781,30004.64948284314,2020,2,21
782,36151.80045343137,2020,2,22
783,48233.30383578431,2020,2,23
784,37577.21302450981,2020,2,24
785,2772.399551470588,2020,2,25
786,28085.536394607843,2020,2,26
787,35533.596666666665,2020,2,27
788,6426.620698529412,2020,2,28
789,23309.67447794118,2020,2,29
790,17557.977083333335,2020,3,1
791,47022.81805882353,2020,3,2
792,28462.803745098037,2020,3,3
793,39452.96686764706,2020,3,4
794,50491.3289117647,2020,3,5
795,48910.133654411766,2020,3,6
796,15369.278433823529,2020,3,7
797,47073.488252450974,2020,3,8
798,19923.059585784315,2020,3,9
799,7235.257220588235,2020,3,10
800,54380.66986764706,2020,3,11
801,50001.90225,2020,3,12
802,39465.78995588235,2020,3,13
803,52717.23237745098,2020,3,14
804,43286.259247549024,2020,3,15
805,51897.821875,2020,3,16
806,36808.38601470588,2020,3,17
807,49302.54011029411,2020,3,18
808,40637.22559068627,2020,3,19
809,52027.489948529415,2020,3,20
810,43565.12276715686,2020,3,21
811,48169.69048039215,2020,3,22
812,52051.50993382353,2020,3,23
813,50263.85560294118,2020,3,24
814,49165.13848284313,2020,3,25
815,13269.471703431373,2020,3,26
816,21509.00817156863,2020,3,27
817,27429.750036764708,2020,3,28
818,44408.8230245098,2020,3,29
819,49012.6324877451,2020,3,30
820,49976.87895098039,2020,3,31
821,40066.262710784315,2020,4,1
822,47829.30994117647,2020,4,2
823,53924.71467647059,2020,4,3
824,51834.010098039216,2020,4,4
825,58120.69724509804,2020,4,5
826,52511.45476715686,2020,4,6
827,48697.9573382353,2020,4,7
828,54329.5206127451,2020,4,8
829,51760.8825882353,2020,4,9
830,39322.68090686275,2020,4,10
831,23906.453330882356,2020,4,11
832,30397.35169852941,2020,4,12
833,51687.86005637255,2020,4,13
834,56184.52986519608,2020,4,14
835,43466.63181372549,2020,4,15
836,52539.28427205882,2020,4,16
837,19276.054919117647,2020,4,17
838,43426.184291666665,2020,4,18
839,8974.31824264706,2020,4,19
840,31995.71855637255,2020,4,20
841,55409.5827867647,2020,4,21
842,52885.94904901961,2020,4,22
843,54677.2325490196,2020,4,23
844,58249.45841911765,2020,4,24
845,51282.37647794118,2020,4,25
846,55215.41865686274,2020,4,26
847,51908.727946078434,2020,4,27
848,56290.114654411766,2020,4,28
849,55373.43570833334,2020,4,29
850,50021.62168382353,2020,4,30
851,43112.44043872549,2020,5,1
852,24166.065414215685,2020,5,2
853,19057.44043137255,2020,5,3
854,47565.1648995098,2020,5,4
855,22373.76278921569,2020,5,5
856,55698.67168872549,2020,5,6
857,55752.31749264706,2020,5,7
858,44212.27941911764,2020,5,8
859,9047.01644607843,2020,5,9
860,24086.476531862747,2020,5,10
861,53546.9353872549,2020,5,11
862,50944.5331495098,2020,5,12
863,59436.38641666667,2020,5,13
864,43549.035607843136,2020,5,14
865,6011.413661764706,2020,5,15
866,26712.291968137255,2020,5,16
867,45503.35415931373,2020,5,17
868,26866.21489460784,2020,5,18
869,27382.70869362745,2020,5,19
870,48857.458580882354,2020,5,20
871,47123.42804411765,2020,5,21
872,45914.39544607843,2020,5,22
873,49663.705950980395,2020,5,23
874,30684.224524509806,2020,5,24
875,33873.54137990196,2020,5,25
876,38940.23467401961,2020,5,26
877,55559.09864950981,2020,5,27
878,52408.6902132353,2020,5,28
879,53480.38265196079,2020,5,29
880,42714.808958333335,2020,5,30
881,35313.64869362745,2020,5,31
882,53072.29984803921,2020,6,1
883,40007.61754901961,2020,6,2
884,36123.21099509804,2020,6,3
885,49360.18425490196,2020,6,4
886,43874.245482843144,2020,6,5
887,45653.917953431366,2020,6,6
888,50902.647455882354,2020,6,7
889,55062.274174019614,2020,6,8
890,53062.120416666665,2020,6,9
891,40330.743901960785,2020,6,10
892,40161.61664705882,2020,6,11
893,25565.827708333334,2020,6,12
894,31524.243039215686,2020,6,13
895,27246.56538970588,2020,6,14
896,53535.34733088235,2020,6,15
897,54455.36324509804,2020,6,16
898,34176.06180147059,2020,6,17
899,14307.617928921569,2020,6,18
900,46222.83166176471,2020,6,19
901,47063.1182254902,2020,6,20
902,52026.02181617647,2020,6,21
903,56444.38389460785,2020,6,22
904,48115.35082843137,2020,6,23
905,10633.55805882353,2020,6,24
906,13204.886463235294,2020,6,25
907,47724.21081372548,2020,6,26
908,40789.8300367647,2020,6,27
909,51707.77822303922,2020,6,28
910,15166.663272058824,2020,6,29
911,22195.366218137253,2020,6,30
912,41564.83898039216,2020,7,1
913,44667.348522058826,2020,7,2
914,20994.553590686275,2020,7,3
915,30122.273784313726,2020,7,4
916,37871.079281862745,2020,7,5
917,28364.194598039216,2020,7,6
918,42209.33889215686,2020,7,7
919,49692.589882352935,2020,7,8
920,41743.72527696078,2020,7,9
921,26345.89106372549,2020,7,10
922,36100.444208333334,2020,7,11
923,10655.27030637255,2020,7,12
924,8711.356009803922,2020,7,13
925,19589.835769607842,2020,7,14
926,30304.703865196076,2020,7,15
927,48315.6217132353,2020,7,16
928,52366.96749509804,2020,7,17
929,35159.86611519608,2020,7,18
930,18306.002142156864,2020,7,19
931,20280.603549019608,2020,7,20
932,41852.57659558823,2020,7,21
933,14251.99544117647,2020,7,22
934,6268.6861127450975,2020,7,23
935,17171.753791666666,2020,7,24
936,29884.671220588236,2020,7,25
937,39859.063397058824,2020,7,26
938,17252.291585784315,2020,7,27
939,18832.24881617647,2020,7,28
940,17394.50376470588,2020,7,29
941,25947.19987745098,2020,7,30
942,36910.19351470588,2020,7,31
943,29277.487904411762,2020,8,1
944,28637.403477941178,2020,8,2
945,23246.163867647057,2020,8,3
946,37128.386977941176,2020,8,4
947,27558.130375,2020,8,5
948,11968.596421568627,2020,8,6
949,8211.12124264706,2020,8,7
950,8720.655333333334,2020,8,8
951,30775.054955882355,2020,8,9
952,17702.896156862746,2020,8,10
953,19001.79257598039,2020,8,11
954,28869.05895833333,2020,8,12
955,38086.16157107843,2020,8,13
956,39532.90025735294,2020,8,14
957,41450.938536764705,2020,8,15
958,47784.41675735294,2020,8,16
959,49337.08178186274,2020,8,17
960,51866.5143504902,2020,8,18
961,55870.76744852941,2020,8,19
962,52815.18652205882,2020,8,20
963,44135.20026960785,2020,8,21
964,27530.817171568626,2020,8,22
965,46304.37707352942,2020,8,23
966,48566.034095588235,2020,8,24
967,48212.07833333334,2020,8,25
968,23138.60232598039,2020,8,26
969,27386.667281862745,2020,8,27
970,38060.966963235296,2020,8,28
971,29083.514602941177,2020,8,29
972,41003.25356617647,2020,8,30
973,35074.59369607843,2020,8,31
974,34022.97046813725,2020,9,1
975,8479.12756127451,2020,9,2
976,38805.09459803922,2020,9,3
977,50525.87780147059,2020,9,4
978,16901.68362009804,2020,9,5
979,12255.433897058823,2020,9,6
980,12728.401536764704,2020,9,7
981,42350.942049019606,2020,9,8
982,35191.811970588235,2020,9,9
983,39212.30043872549,2020,9,10
984,14288.575720588236,2020,9,11
985,23537.000578431373,2020,9,12
986,34051.38730882353,2020,9,13
987,43631.34307352941,2020,9,14
988,43002.48162745098,2020,9,15
989,17373.069522058824,2020,9,16
990,14235.772720588235,2020,9,17
991,35281.357767156864,2020,9,18
992,43446.95219607843,2020,9,19
993,53506.35579656863,2020,9,20
994,46944.305879901956,2020,9,21
995,39781.00225245098,2020,9,22
996,28434.91275980392,2020,9,23
997,37699.975210784316,2020,9,24
998,42244.14571078431,2020,9,25
999,45567.49438480392,2020,9,26
1000,49688.64186029412,2020,9,27
1001,51391.19481862745,2020,9,28
1002,43188.62886029411,2020,9,29
1003,41838.09310539216,2020,9,30
1004,38305.97008333333,2020,10,1
1005,37789.68742401961,2020,10,2
1006,29120.5395122549,2020,10,3
1007,18034.313764705883,2020,10,4
1008,51913.937051470595,2020,10,5
1009,54691.96453431373,2020,10,6
1010,45796.4738504902,2020,10,7
1011,51560.24067401961,2020,10,8
1012,47889.38192156863,2020,10,9
1013,43786.09275490196,2020,10,10
1014,33616.56828186275,2020,10,11
1015,38402.86607843137,2020,10,12
1016,34836.53918872549,2020,10,13
1017,31621.80373039216,2020,10,14
1018,43213.74361519608,2020,10,15
1019,14908.78768627451,2020,10,16
1020,46381.501325980396,2020,10,17
1021,47814.48079901961,2020,10,18
1022,43852.24421813725,2020,10,19
1023,46697.2205759804,2020,10,20
1024,11064.037313725492,2020,10,21
1025,21903.09756127451,2020,10,22
1026,47118.73112009803,2020,10,23
1027,51220.004553921564,2020,10,24
1028,43113.877808823534,2020,10,25
1029,42857.928823529415,2020,10,26
1030,39311.43693872549,2020,10,27
1031,31249.040144607843,2020,10,28
1032,44515.20181127451,2020,10,29
1033,44491.13119362745,2020,10,30
1034,40369.76192401961,2020,10,31
1035,8883.742137254902,2020,11,1
1036,33499.737617647064,2020,11,2
1037,40127.325713235296,2020,11,3
1038,49007.04944852941,2020,11,4
1039,37647.32616176471,2020,11,5
1040,10342.14869852941,2020,11,6
1041,32162.407071078433,2020,11,7
1042,44633.43055637255,2020,11,8
1043,45505.848870098045,2020,11,9
1044,44442.96857843137,2020,11,10
1045,43014.13022058823,2020,11,11
1046,41851.92268137255,2020,11,12
1047,36548.44130882353,2020,11,13
1048,35104.33990441176,2020,11,14
1049,35293.36864460784,2020,11,15
1050,32709.327458333333,2020,11,16
1051,18117.992774509803,2020,11,17
1052,11627.684588235294,2020,11,18
1053,3506.954144607843,2020,11,19
1054,11808.956144607842,2020,11,20
1055,32455.14319117647,2020,11,21
1056,5926.822477941177,2020,11,22
1057,30848.583977941176,2020,11,23
1058,30427.150321078432,2020,11,24
1059,38673.00205392157,2020,11,25
1060,29770.253708333334,2020,11,26
1061,16414.922147058824,2020,11,27
1062,30928.250566176474,2020,11,28
1063,21023.181166666665,2020,11,29
1064,33700.67206617647,2020,11,30
1065,39688.12136029412,2020,12,1
1066,28592.65587990196,2020,12,2
1067,31604.46244362745,2020,12,3
1068,33552.29536029411,2020,12,4
1069,30651.74032107843,2020,12,5
1070,35629.76938235294,2020,12,6
1071,16530.278617647058,2020,12,7
1072,30101.37567156863,2020,12,8
1073,35793.34434068628,2020,12,9
1074,16097.150416666667,2020,12,10
1075,19146.259517156865,2020,12,11
1076,35712.55376470588,2020,12,12
1077,13015.19250245098,2020,12,13
1078,23188.43700980392,2020,12,14
1079,28908.575284313727,2020,12,15
1080,27838.137924019607,2020,12,16
1081,34041.20955882353,2020,12,17
1082,19522.81806862745,2020,12,18
1083,40285.01242892157,2020,12,19
1084,30202.06475245098,2020,12,20
1085,25590.570799019606,2020,12,21
1086,25029.74644117647,2020,12,22
1087,19765.19769362745,2020,12,23
1088,32602.553551470588,2020,12,24
1089,33831.22699509804,2020,12,25
1090,29454.650272058825,2020,12,26
1091,12295.576536764705,2020,12,27
1092,34184.2862622549,2020,12,28
1093,13011.990588235294,2020,12,29
1094,18639.356602941178,2020,12,30
1095,22566.39719607843,2020,12,31
1096,18930.379036764705,2021,1,1
1097,32385.82749509804,2021,1,2
1098,27752.160262254904,2021,1,3
1099,28962.87622794118,2021,1,4
1100,23491.42942647059,2021,1,5
1101,32477.98676470588,2021,1,6
1102,17357.49206372549,2021,1,7
1103,19593.796541666667,2021,1,8
1104,21090.028198529413,2021,1,9
1105,22140.43863480392,2021,1,10
1106,11674.690578431373,2021,1,11
1107,25924.880875,2021,1,12
1108,33029.85503921569,2021,1,13
1109,37967.47963480392,2021,1,14
1110,18017.76268627451,2021,1,15
1111,30656.906828431373,2021,1,16
1112,38265.83810784314,2021,1,17
1113,16797.134664215686,2021,1,18
1114,43856.309375000004,2021,1,19
1115,42141.62147303922,2021,1,20
1116,16677.851757352943,2021,1,21
1117,9459.68450245098,2021,1,22
1118,9996.382232843136,2021,1,23
1119,35744.7623382353,2021,1,24
1120,38488.569955882354,2021,1,25
1121,7727.250208333333,2021,1,26
1122,44222.59339705882,2021,1,27
1123,22354.822333333334,2021,1,28
1124,44072.03363235294,2021,1,29
1125,29313.393963235292,2021,1,30
1126,35785.986958333335,2021,1,31
1127,12966.234127450982,2021,2,1
1128,50345.02479901961,2021,2,2
1129,49702.88139215686,2021,2,3
1130,49303.20301960784,2021,2,4
1131,28520.426639705882,2021,2,5
1132,29511.082549019608,2021,2,6
1133,38680.583997549016,2021,2,7
1134,56136.29123529412,2021,2,8
1135,55792.48665931373,2021,2,9
1136,41618.75447303921,2021,2,10
1137,30081.935460784312,2021,2,11
1138,41569.91788970589,2021,2,12
1139,47456.69054166667,2021,2,13
1140,17423.977566176472,2021,2,14
1141,28481.55062745098,2021,2,15
1142,37764.50208823529,2021,2,16
1143,28902.59995343137,2021,2,17
1144,39474.995519607844,2021,2,18
1145,55630.13331617647,2021,2,19
1146,50021.638600490194,2021,2,20
1147,54232.94809803922,2021,2,21
1148,46423.090485294124,2021,2,22
1149,51535.69045833333,2021,2,23
1150,37392.65459803921,2021,2,24
1151,12209.758823529412,2021,2,25
1152,44068.19510539216,2021,2,26
1153,46166.97694852941,2021,2,27
1154,22114.853291666666,2021,2,28
1155,4274.824825980392,2021,3,1
1156,38923.54030392157,2021,3,2
1157,48258.03748039216,2021,3,3
1158,17584.26720833333,2021,3,4
1159,56914.194294117646,2021,3,5
1160,29198.414117647062,2021,3,6
1161,34540.250458333336,2021,3,7
1162,56623.4283504902,2021,3,8
1163,50185.77011764706,2021,3,9
1164,61173.24289705883,2021,3,10
1165,48553.37053186275,2021,3,11
1166,13614.515850490197,2021,3,12
1167,53388.55227941176,2021,3,13
1168,50718.259524509805,2021,3,14
1169,48128.61012499999,2021,3,15
1170,61537.10430637255,2021,3,16
1171,61950.82111519608,2021,3,17
1172,58579.690100490196,2021,3,18
1173,49698.36343137255,2021,3,19
1174,8386.605688725489,2021,3,20
1175,44472.57380637255,2021,3,21
1176,69001.63990931373,2021,3,22
1177,65442.0155759804,2021,3,23
1178,52373.201899509804,2021,3,24
1179,65631.43507107843,2021,3,25
1180,56041.14471568627,2021,3,26
1181,11494.514289215687,2021,3,27
1182,31725.757122549017,2021,3,28
1183,53566.10668137255,2021,3,29
1184,65591.59133578431,2021,3,30
1185,62441.46531127451,2021,3,31
1186,41444.70856127451,2021,4,1
1187,42174.72319117647,2021,4,2
1188,8624.048137254902,2021,4,3
1189,21087.576375,2021,4,4
1190,73256.59176960785,2021,4,5
1191,64694.45961764706,2021,4,6
1192,69654.72662745099,2021,4,7
1193,71175.62370588235,2021,4,8
1194,62579.72371323529,2021,4,9
1195,66075.85534803921,2021,4,10
1196,67673.34629411764,2021,4,11
1197,12372.01305392157,2021,4,12
1198,50955.574723039215,2021,4,13
1199,75339.34675980393,2021,4,14
1200,64881.80284068627,2021,4,15
1201,34392.48847794118,2021,4,16
1202,59459.219188725496,2021,4,17
1203,72588.45715441176,2021,4,18
1204,73822.61020833334,2021,4,19
1205,69361.59010294118,2021,4,20
1206,58951.43300490196,2021,4,21
1207,34900.28646813726,2021,4,22
1208,39578.70161029411,2021,4,23
1209,54895.55759313725,2021,4,24
1210,68713.39787254902,2021,4,25
1211,67589.23421568627,2021,4,26
1212,36017.675799019606,2021,4,27
1213,50052.67857843137,2021,4,28
1214,57347.918061274504,2021,4,29
1215,54659.28900980393,2021,4,30
1216,39326.65074264706,2021,5,1
1217,65951.02774264706,2021,5,2
1218,72931.11941176471,2021,5,3
1219,16584.388272058823,2021,5,4
1220,75423.51471323529,2021,5,5
1221,58273.118674019606,2021,5,6
1222,46233.654705882356,2021,5,7
1223,65955.87407107843,2021,5,8
1224,74580.6982377451,2021,5,9
1225,25870.807659313727,2021,5,10
1226,40143.56332352941,2021,5,11
1227,64838.96207598039,2021,5,12
1228,69359.39103431372,2021,5,13
1229,54651.922144607845,2021,5,14
1230,23169.100117647056,2021,5,15
1231,8501.174382352941,2021,5,16
1232,17960.652210784312,2021,5,17
1233,55310.620708333336,2021,5,18
1234,70049.88147303922,2021,5,19
1235,12961.590656862745,2021,5,20
1236,39370.58150245098,2021,5,21
1237,72822.14414950981,2021,5,22
1238,58673.37655392157,2021,5,23
1239,60836.26785049019,2021,5,24
1240,60565.14074754902,2021,5,25
1241,39917.69856617647,2021,5,26
1242,34776.48563235294,2021,5,27
1243,37832.96451470588,2021,5,28
1244,65439.84610049019,2021,5,29
1245,71591.207125,2021,5,30
1246,55015.54544607843,2021,5,31
1247,61798.6771495098,2021,6,1
1248,58541.269825980395,2021,6,2
1249,14793.987181372548,2021,6,3
1250,72239.97884803922,2021,6,4
1251,61336.833666666666,2021,6,5
1252,64590.34305882353,2021,6,6
1253,54518.08183333334,2021,6,7
1254,61708.102909313726,2021,6,8
1255,65623.74239705881,2021,6,9
1256,35620.0085245098,2021,6,10
1257,39029.05618627451,2021,6,11
1258,57783.92187745098,2021,6,12
1259,60324.537781862746,2021,6,13
1260,47581.62825490197,2021,6,14
1261,16527.69663235294,2021,6,15
1262,47148.4453504902,2021,6,16
1263,30288.490225490197,2021,6,17
1264,23592.39043382353,2021,6,18
1265,69261.06578431373,2021,6,19
1266,67572.71811029412,2021,6,20
1267,66454.64436029411,2021,6,21
1268,53995.58524754902,2021,6,22
1269,44420.69365931373,2021,6,23
1270,53623.373409313725,2021,6,24
1271,63168.598740196074,2021,6,25
1272,46831.19477941176,2021,6,26
1273,58275.65487745099,2021,6,27
1274,52062.423901960785,2021,6,28
1275,54041.2309877451,2021,6,29
1276,49447.71954411765,2021,6,30
1277,62753.87462745098,2021,7,1
1278,50777.09635784313,2021,7,2
1279,14594.75650980392,2021,7,3
1280,25007.521274509803,2021,7,4
1281,22737.406607843135,2021,7,5
1282,21667.558156862746,2021,7,6
1283,22113.56354166667,2021,7,7
1284,36112.78004656862,2021,7,8
1285,46843.63701470588,2021,7,9
1286,47508.350247549024,2021,7,10
1287,39133.58094117647,2021,7,11
1288,52591.65355392156,2021,7,12
1289,51867.68527450981,2021,7,13
1290,49983.27469362745,2021,7,14
1291,58171.25949999999,2021,7,15
1292,58074.85535784314,2021,7,16
1293,52801.0682377451,2021,7,17
1294,50885.855053921565,2021,7,18
1295,52827.40256127451,2021,7,19
1296,53004.956720588234,2021,7,20
1297,66614.61258088234,2021,7,21
1298,64810.07632107843,2021,7,22
1299,61774.10092156863,2021,7,23
1300,59097.900710784306,2021,7,24
1301,57184.92008088235,2021,7,25
1302,59567.815448529414,2021,7,26
1303,66922.8821985294,2021,7,27
1304,64888.52575,2021,7,28
1305,61639.821448529416,2021,7,29
1306,54900.91617647059,2021,7,30
1307,58640.384977941176,2021,7,31
1308,35782.68042892157,2021,8,1
1309,35274.499294117646,2021,8,2
1310,45472.30368137255,2021,8,3
1311,61236.937230392155,2021,8,4
1312,62405.01424264706,2021,8,5
1313,59921.76522794118,2021,8,6
1314,60865.696767156864,2021,8,7
1315,29683.662100490197,2021,8,8
1316,62494.200735294115,2021,8,9
1317,51762.88133088235,2021,8,10
1318,56685.0080367647,2021,8,11
1319,42012.73003921568,2021,8,12
1320,31594.9036495098,2021,8,13
1321,31727.464002450983,2021,8,14
1322,54478.643632352934,2021,8,15
1323,50956.19200735295,2021,8,16
1324,52610.80334313725,2021,8,17
1325,46232.85055637255,2021,8,18
1326,49401.22411764706,2021,8,19
1327,55904.204443627445,2021,8,20
1328,13249.233583333335,2021,8,21
1329,41552.306541666665,2021,8,22
1330,14011.716617647058,2021,8,23
1331,17737.141637254903,2021,8,24
1332,18035.684808823527,2021,8,25
1333,46434.15559313726,2021,8,26
1334,22175.96680637255,2021,8,27
1335,44993.57738970588,2021,8,28
1336,33089.890387254905,2021,8,29
1337,37071.180497549016,2021,8,30
1338,36309.723718137255,2021,8,31
1339,17129.892598039216,2021,9,1
1340,25137.37743382353,2021,9,2
1341,46248.01980637255,2021,9,3
1342,48141.084208333334,2021,9,4
1343,24288.163061274507,2021,9,5
1344,22526.33429166667,2021,9,6
1345,16244.606637254903,2021,9,7
1346,52593.78257843137,2021,9,8
1347,51375.820411764704,2021,9,9
1348,32165.320343137253,2021,9,10
1349,61761.955203431375,2021,9,11
1350,53973.04191666667,2021,9,12
1351,38965.258480392156,2021,9,13
1352,31908.587593137254,2021,9,14
1353,54126.780125000005,2021,9,15
1354,36338.76447549019,2021,9,16
1355,32288.46693872549,2021,9,17
1356,56925.939931372544,2021,9,18
1357,58643.05070098039,2021,9,19
1358,56556.46617156862,2021,9,20
1359,31675.540649509807,2021,9,21
1360,52677.04353431372,2021,9,22
1361,57319.35849264706,2021,9,23
1362,53717.3672254902,2021,9,24
1363,32792.435664215685,2021,9,25
1364,39667.9237867647,2021,9,26
1365,42739.991816176465,2021,9,27
1366,23571.571838235297,2021,9,28
1367,14633.235585784314,2021,9,29
1368,55546.29739950981,2021,9,30
1369,56543.79787990196,2021,10,1
1370,57853.57259558823,2021,10,2
1371,58434.06872549019,2021,10,3
1372,40571.81743627451,2021,10,4
1373,51876.08370343137,2021,10,5
1374,42777.28490686274,2021,10,6
1375,32679.193465686276,2021,10,7
1376,22239.979786764707,2021,10,8
1377,40985.4513504902,2021,10,9
1378,35350.415563725495,2021,10,10
1379,17721.63917892157,2021,10,11
1380,14233.698882352943,2021,10,12
1381,36869.84295098039,2021,10,13
1382,47342.51827205883,2021,10,14
1383,26570.768448529412,2021,10,15
1384,17882.83444852941,2021,10,16
1385,68182.42629411764,2021,10,17
1386,60602.18738235294,2021,10,18
1387,41143.62928186275,2021,10,19
1388,46868.91438970588,2021,10,20
1389,47936.51166666667,2021,10,21
1390,55295.32713235294,2021,10,22
1391,60354.674404411766,2021,10,23
1392,51048.00500735294,2021,10,24
1393,57508.81441176471,2021,10,25
1394,52765.97141666667,2021,10,26
1395,50552.11627941177,2021,10,27
1396,59755.671049019606,2021,10,28
1397,49362.0356372549,2021,10,29
1398,23913.284458333335,2021,10,30
1399,50863.081350490196,2021,10,31
1400,42507.1521127451,2021,11,1
1401,44400.30328431372,2021,11,2
1402,46593.97094362745,2021,11,3
1403,45179.56455147059,2021,11,4
1404,37497.982053921565,2021,11,5
1405,46501.436757352945,2021,11,6
1406,45697.03209803922,2021,11,7
1407,10766.633276960785,2021,11,8
1408,19516.765169117647,2021,11,9
1409,18088.773710784313,2021,11,10
1410,27454.850230392156,2021,11,11
1411,34842.93008578431,2021,11,12
1412,44006.44919362746,2021,11,13
1413,40437.07958823529,2021,11,14
1414,43914.08431862745,2021,11,15
1415,43526.157879901955,2021,11,16
1416,49767.66399754902,2021,11,17
1417,39996.30460294117,2021,11,18
1418,38113.937041666664,2021,11,19
1419,33861.56921568627,2021,11,20
1420,15961.003828431372,2021,11,21
1421,26400.925539215685,2021,11,22
1422,25450.66006372549,2021,11,23
1423,31290.16793382353,2021,11,24
1424,42137.18803921568,2021,11,25
1425,49537.77910294118,2021,11,26
1426,52444.53537745098,2021,11,27
1427,47483.88670833333,2021,11,28
1428,42349.966049019604,2021,11,29
1429,4116.357553921569,2021,11,30
1430,34310.05659803921,2021,12,1
1431,35030.36721813725,2021,12,2
1432,33743.893872549015,2021,12,3
1433,34295.88773284314,2021,12,4
1434,46248.51724509804,2021,12,5
1435,42347.686845588236,2021,12,6
1436,42143.13145343138,2021,12,7
1437,44958.04032843137,2021,12,8
1438,23703.362250000002,2021,12,9
1439,23731.17467892157,2021,12,10
1440,26202.86487254902,2021,12,11
1441,28135.824352941174,2021,12,12
1442,47103.068997549024,2021,12,13
1443,31943.425384803922,2021,12,14
1444,27007.515625,2021,12,15
1445,16588.5131127451,2021,12,16
1446,26181.497036764704,2021,12,17
1447,34066.913029411764,2021,12,18
1448,38234.96986764706,2021,12,19
1449,31850.301318627447,2021,12,20
1450,35800.607159313724,2021,12,21
1451,48384.29661274509,2021,12,22
1452,43753.24121078432,2021,12,23
1453,18328.653338235294,2021,12,24
1454,31601.597458333334,2021,12,25
1455,33490.29939215686,2021,12,26
1456,29791.107865196078,2021,12,27
1457,21190.404830882355,2021,12,28
1458,23236.987325980394,2021,12,29
1459,36399.13050980392,2021,12,30
1460,37459.34792401961,2021,12,31
