,year,month,지점명,기온(°C),풍속(m/s),습도(%)
371,2011,5,거창,16.703629032258064,2.151478494623656,70.29704301075269
372,2011,5,경주시,16.532526881720432,2.9908602150537633,69.31451612903226
373,2011,5,고산,17.224327956989246,5.591935483870968,81.16129032258064
374,2011,5,고창,18.386290322580646,3.1711021505376347,72.37043010752689
375,2011,5,고창군,18.448521505376345,1.951478494623656,66.02956989247312
376,2011,5,고흥,17.730913978494623,1.962231182795699,71.15591397849462
377,2011,5,광양시,18.35322580645161,2.0803763440860212,69.13790322580645
378,2011,5,광주,18.991666666666667,2.531182795698925,66.46236559139786
379,2011,5,구미,17.946908602150536,1.721236559139785,56.18010752688172
380,2011,5,군산,17.441532258064516,2.629704301075269,73.09543010752688
381,2011,5,금산,17.27983870967742,1.5365591397849463,60.90456989247312
382,2011,5,김해시,19.249059139784944,2.345295698924731,66.26478494623656
383,2011,5,남원,17.75577956989247,2.041532258064516,64.95779569892473
384,2011,5,남해,18.093279569892474,1.7533602150537635,69.0739247311828
385,2011,5,대관령,12.613709677419354,3.98494623655914,65.68682795698925
386,2011,5,대구,18.786155913978494,2.462768817204301,56.17607526881721
387,2011,5,대전,18.14032258064516,2.1076612903225804,59.55510752688172
388,2011,5,동두천,16.84018817204301,1.428494623655914,60.10389784946237
389,2011,5,동해,14.923387096774194,2.5190860215053763,71.13978494623656
390,2011,5,목포,17.00577956989247,2.9658602150537634,81.35483870967742
391,2011,5,문경,16.682930107526882,1.8259408602150538,60.505376344086024
392,2011,5,밀양,17.97231182795699,1.8208333333333333,65.57795698924731
393,2011,5,백령도,14.028897849462366,5.282661290322581,59.73118279569893
394,2011,5,보령,16.68037634408602,2.3743279569892475,70.43548387096774
395,2011,5,보성군,17.547983870967744,3.135483870967742,73.08602150537635
396,2011,5,보은,16.801344086021505,1.6428763440860215,64.51344086021506
397,2011,5,봉화,15.005376344086022,1.499731182795699,67.95698924731182
398,2011,5,부산,17.274059139784946,3.505779569892473,70.12231182795699
399,2011,5,부안,17.58951612903226,2.136290322580645,70.95967741935483
400,2011,5,부여,18.050806451612903,1.7413978494623654,63.581989247311824
401,2011,5,북강릉,15.108736559139784,2.163978494623656,67.05376344086021
402,2011,5,북창원,17.970698924731185,1.55752688172043,65.75537634408602
403,2011,5,산청,17.821370967741935,1.9939516129032258,63.56586021505376
404,2011,5,상주,17.341397849462364,1.735752688172043,62.46370967741935
405,2011,5,서귀포,18.698924731182796,2.675940860215054,76.22983870967742
406,2011,5,서산,16.50255376344086,3.4713709677419353,68.43279569892474
407,2011,5,서울,17.928360215053765,2.796774193548387,56.45967741935484
408,2011,5,성산,18.054166666666667,3.5466397849462363,77.72849462365592
409,2011,5,속초,14.31505376344086,2.4016129032258062,70.42150537634409
410,2011,5,수원,16.254301075268817,1.811290322580645,57.575268817204304
411,2011,5,순창군,18.3002688172043,2.090994623655914,63.13978494623656
412,2011,5,순천,16.91518817204301,1.8463709677419355,72.0725806451613
413,2011,5,안동,17.453629032258064,1.8709677419354838,62.0255376344086
414,2011,5,양산시,18.29274193548387,3.3241935483870964,62.586021505376344
415,2011,5,양평,17.428360215053765,1.500268817204301,65.95833333333333
416,2011,5,여수,17.11747311827957,3.868951612903226,71.34005376344086
417,2011,5,영광군,17.621102150537634,2.6658602150537636,72.33333333333333
418,2011,5,영덕,16.511827956989247,2.9556451612903225,67.77553763440861
419,2011,5,영월,17.245026881720428,1.6077956989247313,58.42741935483871
420,2011,5,영주,16.739784946236558,2.569220430107527,61.766129032258064
421,2011,5,영천,16.79744623655914,2.0063172043010753,64.98118279569893
422,2011,5,완도,17.62459677419355,3.207795698924731,76.07795698924731
423,2011,5,울릉도,14.09758064516129,4.791666666666667,72.84677419354838
424,2011,5,울산,17.177419354838708,2.528494623655914,70.19086021505376
425,2011,5,울진,14.872043010752687,2.7092741935483873,75.90053763440861
426,2011,5,원주,18.252956989247313,1.681720430107527,56.049731182795696
427,2011,5,의령군,18.01813261163735,1.7592692828146141,68.00676589986467
428,2011,5,의성,16.990860215053765,1.4330645161290323,64.26209677419355
429,2011,5,이천,17.350403225806453,1.5798387096774196,62.67741935483871
430,2011,5,인제,15.408602150537634,2.423790322580645,64.20698924731182
431,2011,5,인천,16.735483870967744,2.899193548387097,64.53494623655914
432,2011,5,임실,16.395430107526884,1.8834677419354837,64.00537634408602
433,2011,5,장수,16.42258064516129,2.4280913978494625,64.31854838709677
434,2011,5,장흥,17.94529569892473,2.6684139784946237,72.06008064516129
435,2011,5,전주,18.775134408602153,2.0879032258064516,59.723118279569896
436,2011,5,정선군,15.940591397849461,2.139516129032258,60.81182795698925
437,2011,5,정읍,18.641935483870967,1.6274193548387097,59.96370967741935
438,2011,5,제주,18.148924731182795,3.1393817204301073,73.09811827956989
439,2011,5,제천,16.18212365591398,1.8227150537634407,61.418010752688176
440,2011,5,주암,18.009017496635263,1.607671601615074,68.18613728129206
441,2011,5,진도(첨찰산),15.388037634408603,5.394758064516129,77.31586021505376
442,2011,5,진주,17.501209677419354,1.4454301075268818,69.31451612903226
443,2011,5,창원,17.90040322580645,2.069220430107527,67.35349462365592
444,2011,5,천안,18.080107526881722,2.382930107526882,61.060483870967744
445,2011,5,철원,16.70537634408602,2.149731182795699,63.58037634408603
446,2011,5,청송군,15.869623655913978,1.544758064516129,66.66397849462365
447,2011,5,청주,19.279973118279568,1.7004032258064514,58.50403225806452
448,2011,5,추풍령,16.719220430107526,2.851478494623656,65.75201612903226
449,2011,5,춘천,17.053763440860216,1.2364247311827956,63.151881720430104
450,2011,5,충주,17.656720430107526,1.8098118279569892,59.579301075268816
451,2011,5,태백,14.194758064516128,2.141263440860215,58.079301075268816
452,2011,5,통영,16.693413978494622,2.456182795698925,77.16263440860214
453,2011,5,파주,16.830645161290324,1.723521505376344,68.67338709677419
454,2011,5,포항,17.59784946236559,2.2353494623655914,68.78494623655914
455,2011,5,함양군,17.40940860215054,1.5403225806451613,68.67338709677419
456,2011,5,합천,18.00255376344086,1.7407258064516127,63.86827956989247
457,2011,5,해남,17.32755376344086,2.5641129032258063,75.08736559139786
458,2011,5,홍천,17.18965053763441,1.4501344086021506,60.07069892473118
459,2011,5,흑산도,15.163172043010752,5.129032258064516,77.33736559139786
460,2011,6,강릉,21.935694444444444,2.060833333333333,64.63708333333332
461,2011,6,강진군,22.014861111111113,2.9069444444444446,78.51291666666667
462,2011,6,강화,19.763472222222223,2.3055555555555554,81.91111111111111
463,2011,6,거제,21.507638888888888,2.0654166666666667,79.44444444444444
464,2011,6,거창,22.05875,1.8894444444444445,73.77083333333333
465,2011,6,경주시,22.080416666666665,2.6508333333333334,71.7875
466,2011,6,고산,20.584583333333335,4.705694444444444,89.25
467,2011,6,고창,22.936666666666667,3.1475,78.95416666666667
468,2011,6,고창군,22.839444444444446,1.9429166666666668,72.89861111111111
469,2011,6,고흥,21.89388888888889,1.8247222222222221,78.52055555555556
470,2011,6,광양시,22.56125,1.6141666666666667,79.68055555555556
471,2011,6,광주,23.320555555555554,2.665138888888889,73.5111111111111
472,2011,6,구미,23.373055555555553,1.5018055555555554,63.40847222222222
473,2011,6,군산,21.111805555555556,2.8381944444444445,80.24861111111112
474,2011,6,금산,22.35375,1.501111111111111,64.13305555555556
475,2011,6,김해시,23.444444444444443,2.3356944444444445,76.45
476,2011,6,남원,22.89097222222222,1.839722222222222,69.19722222222222
477,2011,6,남해,22.18097222222222,1.52625,79.18416666666667
478,2011,6,대관령,17.11402777777778,3.459861111111111,73.52638888888889
479,2011,6,대구,24.290972222222223,2.2079166666666667,60.40555555555556
480,2011,6,대전,22.659027777777776,1.9997222222222222,65.56652777777778
481,2011,6,동두천,21.20736111111111,1.3266666666666667,69.17291666666667
482,2011,6,동해,20.136111111111113,2.1149999999999998,74.08055555555555
483,2011,6,목포,20.96847222222222,2.8738888888888887,87.43611111111112
484,2011,6,문경,21.608888888888888,1.5555555555555556,66.47361111111111
485,2011,6,밀양,23.20625,2.0369444444444444,70.16111111111111
486,2011,6,백령도,17.15763888888889,4.6184722222222225,81.725
487,2011,6,보령,20.503888888888888,2.6284722222222223,81.9375
488,2011,6,보성군,22.524166666666666,2.965138888888889,76.63444444444445
489,2011,6,보은,21.55763888888889,1.411388888888889,70.19208333333334
490,2011,6,봉화,19.93486111111111,1.3829166666666668,74.1575
491,2011,6,부산,21.340416666666666,3.3520833333333333,78.35555555555555
492,2011,6,부안,21.845277777777778,2.5308333333333333,77.375
493,2011,6,부여,22.363333333333333,1.7911111111111109,69.47722222222222
494,2011,6,북강릉,20.814305555555556,1.8533333333333335,68.10055555555556
495,2011,6,북창원,22.325555555555557,1.36125,73.7388888888889
496,2011,6,산청,22.645,1.7033333333333334,71.25138888888888
497,2011,6,상주,22.565833333333334,1.4091666666666667,66.92361111111111
498,2011,6,서귀포,21.655555555555555,2.2518055555555554,88.9486111111111
499,2011,6,서산,20.261527777777776,3.3273611111111108,79.625
500,2011,6,서울,21.934444444444445,2.92375,66.74513888888889
501,2011,6,성산,20.86375,2.816527777777778,86.70557103064067
502,2011,6,속초,20.155,2.1391666666666667,72.425
503,2011,6,수원,21.13222222222222,1.9070833333333332,72.85055555555556
504,2011,6,순창군,23.330694444444443,2.0930555555555554,67.18055555555556
505,2011,6,순천,21.84986111111111,1.8472222222222223,79.09041666666667
506,2011,6,안동,22.550972222222224,1.6659722222222222,67.44722222222222
507,2011,6,양산시,22.705694444444443,2.9619444444444443,69.09583333333333
508,2011,6,양평,22.077083333333334,1.4677777777777776,73.0736111111111
509,2011,6,여수,21.01361111111111,3.0801388888888885,83.62361111111112
510,2011,6,영광군,21.953888888888887,2.73375,81.59722222222223
511,2011,6,영덕,21.956666666666667,2.6019444444444444,70.12777777777778
512,2011,6,영월,21.799027777777777,1.4108333333333332,65.82652777777777
513,2011,6,영주,21.785694444444445,2.1127777777777776,66.69027777777778
514,2011,6,영천,22.580000000000002,1.9669444444444446,66.49305555555556
515,2011,6,완도,21.660833333333333,2.833472222222222,85.06652777777778
516,2011,6,울릉도,19.68375,4.586666666666667,74.38166666666667
517,2011,6,울산,22.058611111111112,2.3501388888888886,75.01527777777778
518,2011,6,울진,19.854861111111113,2.408888888888889,78.14805555555556
519,2011,6,원주,22.796666666666663,1.6293055555555553,63.45
520,2011,6,의령군,23.072663877266386,1.7352859135285914,74.91771269177127
521,2011,6,의성,22.386666666666667,1.1983333333333333,68.29486111111112
522,2011,6,이천,21.81263888888889,1.5038888888888888,68.66944444444445
523,2011,6,인제,19.939027777777778,2.0976388888888886,71.65694444444445
524,2011,6,인천,19.975416666666664,2.725,79.01388888888889
525,2011,6,임실,21.5575,1.91625,68.825
526,2011,6,장수,21.216666666666665,2.234861111111111,70.30486111111111
527,2011,6,장흥,22.471805555555555,2.6544444444444446,77.44541666666666
528,2011,6,전주,23.423472222222223,2.162361111111111,66.5025
529,2011,6,정선군,20.26861111111111,1.7219444444444443,69.12347222222222
530,2011,6,정읍,23.097638888888888,1.6793055555555554,68.17222222222222
531,2011,6,제주,21.64125,2.5594444444444444,83.23472222222222
532,2011,6,제천,20.71402777777778,1.6815277777777777,67.90972222222223
533,2011,6,주암,22.746453407510433,1.567037552155772,72.87899860917942
534,2011,6,진도(첨찰산),19.346111111111114,4.6698611111111115,86.71111111111111
535,2011,6,진주,22.216250000000002,1.4677777777777776,74.51388888888889
536,2011,6,창원,21.89847222222222,2.1555555555555554,77.69722222222222
537,2011,6,천안,22.42736111111111,2.082222222222222,70.0111111111111
538,2011,6,철원,21.213333333333335,2.1534722222222222,72.28930555555556
539,2011,6,청송군,21.25861111111111,1.1529166666666666,71.84722222222223
540,2011,6,청주,23.643194444444443,1.642638888888889,67.06541666666666
541,2011,6,추풍령,21.72375,2.1230555555555553,70.54277777777779
542,2011,6,춘천,21.8375,1.1752777777777779,70.7875
543,2011,6,충주,22.302777777777777,1.7215277777777778,66.84722222222223
544,2011,6,태백,18.884027777777778,1.9766666666666668,65.26666666666667
545,2011,6,통영,20.382083333333334,2.1498611111111114,86.5375
546,2011,6,파주,20.90222222222222,1.4836111111111112,78.54444444444445
547,2011,6,포항,22.810138888888886,2.218472222222222,71.97638888888889
548,2011,6,함양군,22.415416666666665,1.01125,74.82430555555555
549,2011,6,합천,23.540416666666665,1.8668055555555554,67.09861111111111
550,2011,6,해남,21.865694444444443,2.5568055555555556,79.97152777777778
551,2011,6,홍천,21.955000000000002,1.3363888888888888,67.12638888888888
552,2011,6,흑산도,18.752499999999998,4.5881944444444445,89.00972222222222
553,2011,7,강릉,23.38266129032258,1.4668010752688172,81.85215053763442
554,2011,7,강진군,25.636559139784943,2.453225806451613,82.62096774193549
555,2011,7,강화,23.596236559139783,1.8356182795698925,90.76612903225806
556,2011,7,거제,25.603897849462363,2.0901881720430104,78.80913978494624
557,2011,7,거창,24.723521505376343,1.5094086021505377,82.25806451612904
558,2011,7,경주시,25.04193548387097,2.4720430107526883,79.31048387096774
559,2011,7,고산,25.985080645161293,5.482795698924731,85.21075268817205
560,2011,7,고창,27.07217741935484,3.394220430107527,81.54838709677419
561,2011,7,고창군,26.691263440860215,2.058467741935484,77.02822580645162
562,2011,7,고흥,25.8244623655914,1.9331989247311827,80.93817204301075
563,2011,7,광양시,25.961051212938003,1.6923180592991915,85.47924528301887
564,2011,7,광주,26.43978494623656,2.7233870967741938,79.79435483870968
565,2011,7,구미,25.881317204301077,1.3935483870967742,74.51747311827957
566,2011,7,군산,25.06021505376344,2.468817204301075,83.52284946236558
567,2011,7,금산,25.04959677419355,1.2416666666666667,77.8239247311828
568,2011,7,김해시,26.971639784946237,2.2350806451612906,77.66532258064517
569,2011,7,남원,25.653225806451612,1.4911290322580646,80.32661290322581
570,2011,7,남해,25.914381720430107,1.5580645161290323,81.46102150537635
571,2011,7,대관령,20.238306451612903,2.727688172043011,87.26478494623656
572,2011,7,대구,26.788575268817205,2.0176075268817204,71.22983870967742
573,2011,7,대전,25.70483870967742,1.714516129032258,80.27553763440861
574,2011,7,동두천,23.773387096774197,1.026478494623656,81.08333333333333
575,2011,7,동해,22.26438172043011,1.9310483870967743,87.0725806451613
576,2011,7,목포,25.266532258064515,3.140188172043011,87.36290322580645
577,2011,7,문경,24.31948924731183,1.1329301075268816,79.64112903225806
578,2011,7,밀양,26.368951612903224,1.9116935483870967,75.92204301075269
579,2011,7,백령도,21.156586021505376,4.418279569892473,90.67204301075269
580,2011,7,보령,24.98239247311828,2.693548387096774,87.52016129032258
581,2011,7,보성군,26.156854838709677,2.5846774193548385,80.85349462365592
582,2011,7,보은,24.39287634408602,1.1487903225806453,81.16935483870968
583,2011,7,봉화,23.405510752688173,0.9467741935483871,85.63440860215054
584,2011,7,부산,25.07540322580645,3.4451612903225803,79.15322580645162
585,2011,7,부안,26.04717741935484,2.2233870967741938,82.29569892473118
586,2011,7,부여,25.730913978494623,1.5513440860215055,78.5013440860215
587,2011,7,북강릉,22.58965053763441,1.5887096774193548,83.3508064516129
588,2011,7,북창원,25.714381720430108,1.431989247311828,76.58736559139786
589,2011,7,산청,25.368817204301077,1.664247311827957,80.06720430107526
590,2011,7,상주,24.918279569892473,1.0955645161290324,84.90994623655914
591,2011,7,서귀포,26.69206989247312,2.3208333333333333,84.44462365591399
592,2011,7,서산,24.101747311827957,3.2178763440860214,86.95967741935483
593,2011,7,서울,24.63400537634409,2.4423387096774194,78.75268817204301
594,2011,7,성산,26.101612903225803,3.18508064516129,86.39112903225806
595,2011,7,속초,22.263709677419357,1.4845430107526882,87.32930107526882
596,2011,7,수원,25.260752688172044,1.7133148404993064,86.63440860215054
597,2011,7,순창군,26.25510752688172,1.6538978494623655,75.88978494623656
598,2011,7,순천,25.23978494623656,1.5830645161290322,86.2741935483871
599,2011,7,안동,25.496236559139785,1.4098118279569893,78.52688172043011
600,2011,7,양산시,26.201747311827955,2.863037634408602,72.34677419354838
601,2011,7,양평,24.69633152173913,1.2780189959294437,88.1763907734057
602,2011,7,여수,25.048790322580643,3.6033602150537636,85.73924731182795
603,2011,7,영광군,26.219758064516128,2.7588709677419354,86.59865591397849
604,2011,7,영덕,24.585714285714285,2.544625850340136,81.0108843537415
605,2011,7,영월,24.65295698924731,1.1814516129032258,77.9388440860215
606,2011,7,영주,24.5119623655914,1.5432795698924733,79.92204301075269
607,2011,7,영천,25.21693548387097,1.6793010752688173,75.09543010752688
608,2011,7,완도,25.682258064516127,2.886290322580645,87.56451612903226
609,2011,7,울릉도,22.446370967741935,4.978360215053764,87.92204301075269
610,2011,7,울산,25.229569892473116,2.4096774193548387,78.97983870967742
611,2011,7,울진,22.121639784946236,2.4633064516129033,89.1491935483871
612,2011,7,원주,25.430645161290325,1.3313172043010753,77.95295698924731
613,2011,7,의령군,25.818413978494625,1.458736559139785,85.31048387096774
614,2011,7,의성,25.600806451612904,1.0581989247311827,77.91397849462365
615,2011,7,이천,24.542473118279567,1.2166666666666668,80.85618279569893
616,2011,7,인제,22.58279569892473,1.7991935483870967,85.72177419354838
617,2011,7,인천,23.838844086021503,2.3568548387096775,85.65725806451613
618,2011,7,임실,24.416801075268815,1.5306451612903225,79.61559139784946
619,2011,7,장수,23.916397849462363,1.7540322580645162,81.29838709677419
620,2011,7,장흥,25.959005376344088,2.3216397849462367,82.79838709677419
621,2011,7,전주,26.43037634408602,2.074193548387097,78.14516129032258
622,2011,7,정선군,22.96123287671233,1.4326027397260273,82.83123287671233
623,2011,7,정읍,26.6002688172043,1.438709677419355,76.26344086021506
624,2011,7,제주,27.24422043010753,2.2731182795698923,75.02016129032258
625,2011,7,제천,23.849462365591396,1.3512096774193547,77.81989247311827
626,2011,7,주암,25.892473118279568,1.3499999999999999,80.14247311827957
627,2011,7,진도(첨찰산),23.306317204301077,4.7381596752368065,93.15806451612904
628,2011,7,진주,25.432258064516127,1.3743279569892473,80.06814516129032
629,2011,7,창원,25.548521505376343,2.2221774193548387,80.29032258064517
630,2011,7,천안,25.523790322580645,1.8413978494623655,82.11962365591398
631,2011,7,철원,23.93266129032258,1.6801075268817205,85.1774193548387
632,2011,7,청송군,24.34233870967742,1.0141129032258065,81.70430107526882
633,2011,7,청주,26.087096774193547,1.544220430107527,81.9274193548387
634,2011,7,추풍령,24.355913978494623,1.774731182795699,82.86962365591398
635,2011,7,춘천,24.381586021505377,1.1220430107526882,85.69489247311827
636,2011,7,충주,25.43360215053763,1.4684139784946237,78.80779569892474
637,2011,7,태백,21.659139784946237,1.8483870967741935,80.43951612903226
638,2011,7,통영,24.48467741935484,2.924327956989247,85.18951612903226
639,2011,7,파주,24.244758064516127,1.3303763440860215,88.0524193548387
640,2011,7,포항,25.618951612903224,2.0821236559139784,79.27956989247312
641,2011,7,함양군,24.958602150537637,0.8045698924731183,86.46774193548387
642,2011,7,합천,26.004973118279572,1.5024193548387097,76.92338709677419
643,2011,7,해남,25.88588709677419,2.4073924731182794,82.96155913978495
644,2011,7,홍천,24.6622311827957,1.0279569892473117,79.93817204301075
645,2011,7,흑산도,23.394220430107527,5.469489247311828,92.41666666666667
646,2011,8,강릉,25.33817204301075,1.7975806451612903,75.05698924731183
647,2011,8,강진군,25.085349462365592,2.4725806451612904,84.35873655913979
648,2011,8,강화,24.503225806451614,1.7435483870967743,87.89650537634408
649,2011,8,거제,25.36209677419355,2.0192204301075267,81.25940860215054
650,2011,8,거창,24.10712365591398,1.4423387096774192,84.72311827956989
651,2011,8,경주시,24.728091397849465,2.061962365591398,83.66666666666667
652,2011,8,고산,25.35443548387097,4.821370967741935,87.33198924731182
653,2011,8,고창,26.074059139784943,2.614784946236559,83.98118279569893
654,2011,8,고창군,25.975672043010753,1.6716397849462366,80.01344086021506
655,2011,8,고흥,25.497043010752687,1.5525537634408602,82.29569892473118
656,2011,8,광양시,26.219086021505376,2.143279569892473,81.08333333333333
657,2011,8,광주,25.909005376344084,2.3736559139784945,81.37231182795699
658,2011,8,구미,25.07150537634409,1.030241935483871,80.27688172043011
659,2011,8,군산,24.95577956989247,2.1461021505376343,82.32795698924731
660,2011,8,금산,24.68911290322581,1.1361559139784945,78.2002688172043
661,2011,8,김해시,27.063978494623655,2.0240591397849466,78.13978494623656
662,2011,8,남원,25.118145161290325,1.3579301075268817,80.28763440860214
663,2011,8,남해,25.622043010752687,1.4541666666666668,82.79112903225806
664,2011,8,대관령,20.39771505376344,2.649462365591398,86.41666666666667
665,2011,8,대구,26.21733870967742,2.07002688172043,74.67204301075269
666,2011,8,대전,25.757526881720427,1.8928763440860215,78.26747311827957
667,2011,8,동두천,24.31599462365591,0.9593539703903095,77.07991689750692
668,2011,8,동해,24.286693548387095,1.8993279569892472,83.32069892473118
669,2011,8,목포,24.56975806451613,2.5791666666666666,89.73790322580645
670,2011,8,문경,24.08185483870968,1.248521505376344,80.54704301075269
671,2011,8,밀양,25.89206989247312,1.4981182795698924,79.09274193548387
672,2011,8,백령도,22.086424731182795,3.9551075268817204,90.46859838274932
673,2011,8,보령,25.30255376344086,2.22755376344086,85.49596774193549
674,2011,8,보성군,25.658602150537636,2.423655913978495,83.13306451612904
675,2011,8,보은,24.022849462365592,1.1760752688172043,81.1491935483871
676,2011,8,봉화,23.181048387096777,0.7943548387096774,85.12432795698925
677,2011,8,부산,25.756048387096776,3.359543010752688,78.20833333333333
678,2011,8,부안,25.801344086021505,1.9536290322580645,83.24731182795699
679,2011,8,부여,25.60393487109905,1.5331071913161467,78.40976933514247
680,2011,8,북강릉,24.595295698924733,1.6452956989247312,77.8114247311828
681,2011,8,북창원,25.49959677419355,1.4404569892473118,78.15685483870968
682,2011,8,산청,24.92701612903226,1.2008064516129031,83.06182795698925
683,2011,8,상주,24.666263440860217,1.0611559139784945,86.88037634408602
684,2011,8,서귀포,26.33508064516129,2.924327956989247,84.8508064516129
685,2011,8,서산,24.434408602150537,2.850268817204301,84.32123655913979
686,2011,8,서울,25.763440860215052,2.543817204301075,74.41801075268818
687,2011,8,성산,25.484005376344083,3.6198924731182793,85.86155913978494
688,2011,8,속초,24.799193548387095,1.6637096774193547,80.84408602150538
689,2011,8,수원,26.1127688172043,1.822983870967742,82.40053763440861
690,2011,8,순창군,25.696102150537637,1.4885752688172043,77.68145161290323
691,2011,8,순천,24.853360215053765,1.4674731182795697,87.20161290322581
692,2011,8,안동,25.104166666666668,1.4413978494623658,79.89784946236558
693,2011,8,양산시,26.403494623655916,2.9338709677419357,71.84543010752688
694,2011,8,양평,25.381854838709675,1.3010752688172043,85.95698924731182
695,2011,8,여수,25.2752688172043,3.9716397849462366,85.04166666666667
696,2011,8,영광군,25.554435483870968,2.253763440860215,89.35887096774194
697,2011,8,영덕,25.04462365591398,2.129032258064516,83.57661290322581
698,2011,8,영월,24.781854838709677,1.2573351278600269,78.4622311827957
699,2011,8,영주,24.276612903225807,1.4400537634408603,80.5725806451613
700,2011,8,영천,24.766129032258064,1.5821236559139784,78.09811827956989
701,2011,8,완도,25.304435483870968,2.747043010752688,89.40860215053763
702,2011,8,울릉도,24.04731182795699,3.3848118279569896,86.19220430107526
703,2011,8,울산,25.25577956989247,2.175268817204301,81.62903225806451
704,2011,8,울진,23.891129032258064,1.9678763440860214,87.44086021505376
705,2011,8,원주,25.96155913978495,1.3268817204301075,74.62096774193549
706,2011,8,의령군,25.21964769647696,1.0730352303523034,91.12289972899728
707,2011,8,의성,25.114247311827956,1.0268817204301075,80.77997311827957
708,2011,8,이천,25.01902834008097,1.1106612685560053,78.50202429149797
709,2011,8,인제,23.46317204301075,1.8865591397849462,81.52284946236558
710,2011,8,인천,25.027016129032255,2.272715053763441,81.49596774193549
711,2011,8,임실,24.043682795698924,1.2184139784946237,77.40860215053763
712,2011,8,장수,23.289650537634408,1.5056451612903226,83.02284946236558
713,2011,8,장흥,25.605779569892473,2.076344086021505,83.6008064516129
714,2011,8,전주,26.016935483870967,1.667741935483871,79.56854838709677
715,2011,8,정선군,23.633802816901408,1.268169014084507,79.5661971830986
716,2011,8,정읍,25.954704301075267,1.3149193548387097,79.31586021505376
717,2011,8,제주,26.003091397849463,3.006048387096774,81.68279569892474
718,2011,8,제천,24.021908602150535,1.3043010752688171,75.37768817204301
719,2011,8,주암,25.49260752688172,1.250537634408602,82.03629032258064
720,2011,8,진도(첨찰산),22.406586021505376,4.93508064516129,96.38037634408602
721,2011,8,진주,25.17661290322581,1.1624999999999999,82.03763440860214
722,2011,8,창원,25.698924731182796,1.8385752688172043,80.56922043010752
723,2011,8,천안,25.514112903225808,1.9,81.30645161290323
724,2011,8,철원,24.441666666666666,1.590994623655914,84.74193548387096
725,2011,8,청송군,23.76827956989247,0.9487903225806451,84.66935483870968
726,2011,8,청주,26.082930107526884,1.546505376344086,78.17876344086021
727,2011,8,추풍령,23.861290322580643,1.8686827956989247,85.01478494623656
728,2011,8,춘천,25.11922043010753,1.2448924731182796,82.33870967741936
729,2011,8,충주,25.47056451612903,1.4174731182795697,78.34811827956989
730,2011,8,태백,21.75215053763441,1.6834677419354838,78.20161290322581
731,2011,8,통영,24.800806451612903,2.341666666666667,84.72983870967742
732,2011,8,파주,24.97432795698925,1.3939516129032257,87.90994623655914
733,2011,8,포항,25.78682795698925,1.8494623655913978,82.82123655913979
734,2011,8,함양군,24.40456989247312,0.7227150537634409,86.03629032258064
735,2011,8,합천,25.60978260869565,1.1885714285714286,79.6929347826087
736,2011,8,해남,25.188306451612902,2.4030913978494626,84.96505376344086
737,2011,8,홍천,25.273252688172043,1.1403225806451613,76.60215053763442
738,2011,8,흑산도,23.259139784946235,4.751881720430108,90.72983870967742
739,2011,9,강릉,20.24527777777778,2.1581944444444447,70.56944444444444
740,2011,9,강진군,21.779166666666665,1.9631944444444445,75.25083333333333
741,2011,9,강화,20.425383542538356,1.8430962343096233,70.32245467224546
